match_id,season,match_date,date,home_team,away_team,full_time_result,full_time_home_goals,full_time_away_goals,home_odds,draw_odds,away_odds,away_league_position_before_match,away_odds,away_team_away_goal_difference,away_team_away_goals_conceded,away_team_away_goals_scored,away_team_away_matches_played,away_team_away_points_per_match,away_team_overall_draws,away_team_overall_goal_difference,away_team_overall_goals_conceded,away_team_overall_goals_scored,away_team_overall_losses,away_team_overall_matches_played,away_team_overall_points_per_match,away_team_overall_wins,away_team_rolling10_corners,away_team_rolling10_goal_difference,away_team_rolling10_goals_conceded,away_team_rolling10_goals_scored,away_team_rolling10_matches_available,away_team_rolling10_points,away_team_rolling10_shots,away_team_rolling10_shots_on_target,away_team_rolling10_yellow_cards,away_team_rolling5_corners,away_team_rolling5_goal_difference,away_team_rolling5_goals_conceded,away_team_rolling5_goals_scored,away_team_rolling5_matches_available,away_team_rolling5_points,away_team_rolling5_shots,away_team_rolling5_shots_on_target,away_team_rolling5_yellow_cards,bookmaker_implied_away,bookmaker_implied_draw,bookmaker_implied_home,bookmaker_overround,bookmaker_prob_away,bookmaker_prob_draw,bookmaker_prob_home,draw_odds,h2h_away_win_rate,h2h_draw_rate,h2h_home_perspective_goal_difference,h2h_home_win_rate,h2h_matches_played,home_league_position_before_match,home_odds,home_team_home_goal_difference,home_team_home_goals_conceded,home_team_home_goals_scored,home_team_home_matches_played,home_team_home_points_per_match,home_team_overall_draws,home_team_overall_goal_difference,home_team_overall_goals_conceded,home_team_overall_goals_scored,home_team_overall_losses,home_team_overall_matches_played,home_team_overall_points_per_match,home_team_overall_wins,home_team_rolling10_corners,home_team_rolling10_goal_difference,home_team_rolling10_goals_conceded,home_team_rolling10_goals_scored,home_team_rolling10_matches_available,home_team_rolling10_points,home_team_rolling10_shots,home_team_rolling10_shots_on_target,home_team_rolling10_yellow_cards,home_team_rolling5_corners,home_team_rolling5_goal_difference,home_team_rolling5_goals_conceded,home_team_rolling5_goals_scored,home_team_rolling5_matches_available,home_team_rolling5_points,home_team_rolling5_shots,home_team_rolling5_shots_on_target,home_team_rolling5_yellow_cards,league_position_difference_before_match
2011/12|2011-08-28|Man United|Arsenal,2011/12,2011-08-28,28/08/11,Man United,Arsenal,H,8.0,2.0,1.5,4.33,6.5,16.0,6.5,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,0.0,1.0,2.0,0.5,0.0,7.0,-1.0,1.0,0.0,2.0,0.5,9.5,5.0,3.5,7.0,-1.0,1.0,0.0,2.0,0.5,9.5,5.0,3.5,0.15384615384615385,0.23094688221709006,0.6666666666666666,1.0514597027299106,0.14631673800405498,0.2196440639783735,0.6340391980175715,4.33,,,,,0.0,5.0,1.5,3.0,0.0,3.0,1.0,3.0,0.0,4.0,1.0,5.0,0.0,2.0,3.0,2.0,8.0,2.0,0.5,2.5,2.0,3.0,19.0,13.0,1.5,8.0,2.0,0.5,2.5,2.0,3.0,19.0,13.0,1.5,11.0
2011/12|2011-08-28|Newcastle|Fulham,2011/12,2011-08-28,28/08/11,Newcastle,Fulham,H,2.0,1.0,2.1,3.25,3.75,16.0,3.75,-2.0,2.0,0.0,1.0,0.0,1.0,-2.0,2.0,0.0,1.0,2.0,0.5,0.0,5.0,-1.0,1.0,0.0,2.0,0.5,10.5,6.5,2.0,5.0,-1.0,1.0,0.0,2.0,0.5,10.5,6.5,2.0,0.26666666666666666,0.3076923076923077,0.47619047619047616,1.0505494505494506,0.25383542538354253,0.2928870292887029,0.4532775453277545,3.25,,,,,0.0,8.0,2.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.5,0.0,0.5,2.0,2.0,9.0,5.5,3.0,4.0,0.5,0.0,0.5,2.0,2.0,9.0,5.5,3.0,8.0
2011/12|2011-08-28|Tottenham|Man City,2011/12,2011-08-28,28/08/11,Tottenham,Man City,A,1.0,5.0,2.88,3.3,2.5,6.0,2.5,1.0,2.0,3.0,1.0,3.0,0.0,5.0,2.0,7.0,0.0,2.0,3.0,2.0,7.5,2.5,1.0,3.5,2.0,3.0,21.5,14.0,0.0,7.5,2.5,1.0,3.5,2.0,3.0,21.5,14.0,0.0,0.4,0.30303030303030304,0.3472222222222222,1.0502525252525254,0.38086078384226973,0.28853089685020433,0.33060831930752577,3.3,,,,,0.0,19.0,2.88,,,,0.0,,0.0,-3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,-3.0,3.0,0.0,1.0,0.0,20.0,12.0,2.0,3.0,-3.0,3.0,0.0,1.0,0.0,20.0,12.0,2.0,-13.0
2011/12|2011-08-28|West Brom|Stoke,2011/12,2011-08-28,28/08/11,West Brom,Stoke,A,0.0,1.0,2.1,3.25,3.75,12.0,3.75,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.5,0.5,2.0,1.0,10.5,4.0,2.0,5.0,0.0,0.5,0.5,2.0,1.0,10.5,4.0,2.0,0.26666666666666666,0.3076923076923077,0.47619047619047616,1.0505494505494506,0.25383542538354253,0.2928870292887029,0.4532775453277545,3.25,,,,,0.0,18.0,2.1,-1.0,2.0,1.0,1.0,0.0,0.0,-2.0,4.0,2.0,2.0,2.0,0.0,0.0,5.0,-1.0,2.0,1.0,2.0,0.0,10.0,6.0,3.5,5.0,-1.0,2.0,1.0,2.0,0.0,10.0,6.0,3.5,-6.0
2011/12|2011-09-10|Arsenal|Swansea,2011/12,2011-09-10,10/09/11,Arsenal,Swansea,H,1.0,0.0,1.36,4.75,9.0,15.0,9.0,-4.0,4.0,0.0,1.0,0.0,2.0,-4.0,4.0,0.0,1.0,3.0,0.6666666666666666,0.0,6.0,-1.3333333333333333,1.3333333333333333,0.0,3.0,0.6666666666666666,11.666666666666666,5.666666666666667,0.3333333333333333,6.0,-1.3333333333333333,1.3333333333333333,0.0,3.0,0.6666666666666666,11.666666666666666,5.666666666666667,0.3333333333333333,0.1111111111111111,0.21052631578947367,0.7352941176470588,1.0569315445476435,0.10512611879576893,0.19918633034987795,0.6956875508543532,4.75,,,,,0.0,17.0,1.36,-2.0,2.0,0.0,1.0,0.0,1.0,-8.0,10.0,2.0,2.0,3.0,0.3333333333333333,0.0,6.333333333333333,-2.6666666666666665,3.3333333333333335,0.6666666666666666,3.0,0.3333333333333333,12.666666666666666,7.666666666666667,3.3333333333333335,6.333333333333333,-2.6666666666666665,3.3333333333333335,0.6666666666666666,3.0,0.3333333333333333,12.666666666666666,7.666666666666667,3.3333333333333335,-2.0
2011/12|2011-09-10|Bolton|Man United,2011/12,2011-09-10,10/09/11,Bolton,Man United,A,0.0,5.0,9.0,4.5,1.4,1.0,1.4,1.0,1.0,2.0,1.0,3.0,0.0,10.0,3.0,13.0,0.0,3.0,3.0,3.0,6.333333333333333,3.3333333333333335,1.0,4.333333333333333,3.0,3.0,21.0,13.666666666666666,1.6666666666666667,6.333333333333333,3.3333333333333335,1.0,4.333333333333333,3.0,3.0,21.0,13.666666666666666,1.6666666666666667,0.7142857142857143,0.2222222222222222,0.1111111111111111,1.0476190476190477,0.6818181818181818,0.2121212121212121,0.10606060606060605,4.5,,,,,0.0,11.0,9.0,-1.0,3.0,2.0,1.0,0.0,0.0,1.0,6.0,7.0,2.0,3.0,1.0,1.0,5.0,0.3333333333333333,2.0,2.3333333333333335,3.0,1.0,8.666666666666666,5.0,2.0,5.0,0.3333333333333333,2.0,2.3333333333333335,3.0,1.0,8.666666666666666,5.0,2.0,-10.0
2011/12|2011-09-10|Everton|Aston Villa,2011/12,2011-09-10,10/09/11,Everton,Aston Villa,D,2.0,2.0,2.0,3.4,3.8,7.0,3.8,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,3.0,1.6666666666666667,1.0,6.333333333333333,0.6666666666666666,0.3333333333333333,1.0,3.0,1.6666666666666667,10.333333333333334,4.0,2.6666666666666665,6.333333333333333,0.6666666666666666,0.3333333333333333,1.0,3.0,1.6666666666666667,10.333333333333334,4.0,2.6666666666666665,0.2631578947368421,0.29411764705882354,0.5,1.0572755417956656,0.24890190336749632,0.2781844802342606,0.47291361639824303,3.4,,,,,0.0,11.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.5,1.0,3.0,0.0,0.5,0.5,2.0,1.5,11.5,5.5,1.5,3.0,0.0,0.5,0.5,2.0,1.5,11.5,5.5,1.5,-4.0
2011/12|2011-09-10|Man City|Wigan,2011/12,2011-09-10,10/09/11,Man City,Wigan,H,3.0,0.0,1.17,7.0,17.0,8.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,3.0,1.6666666666666667,1.0,7.333333333333333,0.6666666666666666,0.3333333333333333,1.0,3.0,1.6666666666666667,13.666666666666666,8.333333333333334,2.3333333333333335,7.333333333333333,0.6666666666666666,0.3333333333333333,1.0,3.0,1.6666666666666667,13.666666666666666,8.333333333333334,2.3333333333333335,0.058823529411764705,0.14285714285714285,0.8547008547008548,1.0563815269697623,0.05568398150666304,0.13523252651618167,0.8090834919771553,7.0,,,,,0.0,2.0,1.17,4.0,0.0,4.0,1.0,3.0,0.0,9.0,3.0,12.0,0.0,3.0,3.0,3.0,6.666666666666667,3.0,1.0,4.0,3.0,3.0,21.666666666666668,13.333333333333334,1.3333333333333333,6.666666666666667,3.0,1.0,4.0,3.0,3.0,21.666666666666668,13.333333333333334,1.3333333333333333,6.0
2011/12|2011-09-10|Stoke|Liverpool,2011/12,2011-09-10,10/09/11,Stoke,Liverpool,H,1.0,0.0,3.25,3.3,2.25,3.0,2.25,2.0,0.0,2.0,1.0,3.0,1.0,4.0,2.0,6.0,0.0,3.0,2.3333333333333335,2.0,7.666666666666667,1.3333333333333333,0.6666666666666666,2.0,3.0,2.3333333333333335,13.666666666666666,7.0,2.0,7.666666666666667,1.3333333333333333,0.6666666666666666,2.0,3.0,2.3333333333333335,13.666666666666666,7.0,2.0,0.4444444444444444,0.30303030303030304,0.3076923076923077,1.0551670551670551,0.4212076583210604,0.2871870397643594,0.2916053019145803,3.3,,,,,0.0,8.0,3.25,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.6666666666666667,1.0,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,9.333333333333334,3.0,1.3333333333333333,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,9.333333333333334,3.0,1.3333333333333333,-5.0
2011/12|2011-09-10|Sunderland|Chelsea,2011/12,2011-09-10,10/09/11,Sunderland,Chelsea,A,1.0,2.0,5.0,3.75,1.7,5.0,1.7,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,0.0,3.0,2.3333333333333335,2.0,7.0,1.0,0.6666666666666666,1.6666666666666667,3.0,2.3333333333333335,19.333333333333332,10.333333333333334,2.0,7.0,1.0,0.6666666666666666,1.6666666666666667,3.0,2.3333333333333335,19.333333333333332,10.333333333333334,2.0,0.5882352941176471,0.26666666666666666,0.2,1.0549019607843138,0.5576208178438662,0.2527881040892193,0.1895910780669145,3.75,,,,,0.0,14.0,5.0,-1.0,1.0,0.0,1.0,0.0,2.0,-1.0,2.0,1.0,1.0,3.0,0.6666666666666666,0.0,4.666666666666667,-0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,0.6666666666666666,14.0,6.333333333333333,2.6666666666666665,4.666666666666667,-0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,0.6666666666666666,14.0,6.333333333333333,2.6666666666666665,-9.0
2011/12|2011-09-10|Wolves|Tottenham,2011/12,2011-09-10,10/09/11,Wolves,Tottenham,A,0.0,2.0,3.0,3.25,2.4,20.0,2.4,-3.0,3.0,0.0,1.0,0.0,0.0,-7.0,8.0,1.0,2.0,2.0,0.0,0.0,6.5,-3.5,4.0,0.5,2.0,0.0,17.5,11.0,2.0,6.5,-3.5,4.0,0.5,2.0,0.0,17.5,11.0,2.0,0.4166666666666667,0.3076923076923077,0.3333333333333333,1.0576923076923077,0.393939393939394,0.2909090909090909,0.3151515151515151,3.25,,,,,0.0,6.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,0.0,3.0,2.3333333333333335,2.0,7.0,1.0,0.3333333333333333,1.3333333333333333,3.0,2.3333333333333335,11.0,4.333333333333333,2.3333333333333335,7.0,1.0,0.3333333333333333,1.3333333333333333,3.0,2.3333333333333335,11.0,4.333333333333333,2.3333333333333335,14.0
2011/12|2011-09-11|Fulham|Blackburn,2011/12,2011-09-11,11/09/11,Fulham,Blackburn,D,1.0,1.0,1.67,3.6,5.5,20.0,5.5,-2.0,3.0,1.0,1.0,0.0,0.0,-4.0,6.0,2.0,3.0,3.0,0.0,0.0,7.0,-1.3333333333333333,2.0,0.6666666666666666,3.0,0.0,13.333333333333334,6.666666666666667,3.0,7.0,-1.3333333333333333,2.0,0.6666666666666666,3.0,0.0,13.333333333333334,6.666666666666667,3.0,0.18181818181818182,0.2777777777777778,0.5988023952095809,1.0583983548055405,0.17178615309883705,0.26245106723433437,0.5657627796668286,3.6,,,,,0.0,18.0,1.67,0.0,0.0,0.0,1.0,1.0,1.0,-3.0,4.0,1.0,2.0,3.0,0.3333333333333333,0.0,5.333333333333333,-1.0,1.3333333333333333,0.3333333333333333,3.0,0.3333333333333333,12.333333333333334,7.333333333333333,1.6666666666666667,5.333333333333333,-1.0,1.3333333333333333,0.3333333333333333,3.0,0.3333333333333333,12.333333333333334,7.333333333333333,1.6666666666666667,2.0
2011/12|2011-09-11|Norwich|West Brom,2011/12,2011-09-11,11/09/11,Norwich,West Brom,A,0.0,1.0,2.5,3.25,2.88,20.0,2.88,-1.0,2.0,1.0,1.0,0.0,0.0,-3.0,5.0,2.0,3.0,3.0,0.0,0.0,5.0,-1.0,1.6666666666666667,0.6666666666666666,3.0,0.0,12.0,6.333333333333333,2.3333333333333335,5.0,-1.0,1.6666666666666667,0.6666666666666666,3.0,0.0,12.0,6.333333333333333,2.3333333333333335,0.3472222222222222,0.3076923076923077,0.4,1.05491452991453,0.32914725541827017,0.29167510633988253,0.3791776382418473,3.25,,,,,0.0,15.0,2.5,0.0,1.0,1.0,1.0,1.0,2.0,-2.0,5.0,3.0,1.0,3.0,0.6666666666666666,0.0,4.0,-0.6666666666666666,1.6666666666666667,1.0,3.0,0.6666666666666666,10.333333333333334,5.333333333333333,1.3333333333333333,4.0,-0.6666666666666666,1.6666666666666667,1.0,3.0,0.6666666666666666,10.333333333333334,5.333333333333333,1.3333333333333333,5.0
2011/12|2011-09-12|QPR|Newcastle,2011/12,2011-09-12,12/09/11,QPR,Newcastle,D,0.0,0.0,2.4,3.25,3.0,6.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,2.3333333333333335,2.0,4.666666666666667,0.6666666666666666,0.3333333333333333,1.0,3.0,2.3333333333333335,10.333333333333334,6.666666666666667,2.6666666666666665,4.666666666666667,0.6666666666666666,0.3333333333333333,1.0,3.0,2.3333333333333335,10.333333333333334,6.666666666666667,2.6666666666666665,0.3333333333333333,0.3076923076923077,0.4166666666666667,1.0576923076923077,0.3151515151515151,0.2909090909090909,0.393939393939394,3.25,,,,,0.0,15.0,2.4,-4.0,4.0,0.0,1.0,0.0,0.0,-5.0,6.0,1.0,2.0,3.0,1.0,1.0,3.6666666666666665,-1.6666666666666667,2.0,0.3333333333333333,3.0,1.0,12.0,6.333333333333333,0.6666666666666666,3.6666666666666665,-1.6666666666666667,2.0,0.3333333333333333,3.0,1.0,12.0,6.333333333333333,0.6666666666666666,-9.0
2011/12|2011-09-17|Aston Villa|Newcastle,2011/12,2011-09-17,17/09/11,Aston Villa,Newcastle,D,1.0,1.0,1.91,3.4,4.2,4.0,4.2,0.5,0.0,0.5,2.0,2.0,2.0,2.0,1.0,3.0,0.0,4.0,2.0,2.0,4.5,0.5,0.25,0.75,4.0,2.0,9.75,5.75,2.75,4.5,0.5,0.25,0.75,4.0,2.0,9.75,5.75,2.75,0.23809523809523808,0.29411764705882354,0.5235602094240838,1.0557730945781454,0.22551743297680232,0.2785803583831088,0.4959022086400889,3.4,,,,,0.0,8.0,1.91,1.0,0.5,1.5,2.0,2.0,3.0,2.0,3.0,5.0,0.0,4.0,1.5,1.0,4.75,0.5,0.75,1.25,4.0,1.5,9.5,3.75,2.25,4.75,0.5,0.75,1.25,4.0,1.5,9.5,3.75,2.25,-4.0
2011/12|2011-09-17|Blackburn|Arsenal,2011/12,2011-09-17,17/09/11,Blackburn,Arsenal,H,4.0,3.0,4.2,3.4,1.91,12.0,1.91,-3.0,4.0,1.0,2.0,0.5,1.0,-7.0,10.0,3.0,2.0,4.0,1.0,1.0,5.75,-1.75,2.5,0.75,4.0,1.0,14.0,7.75,3.25,5.75,-1.75,2.5,0.75,4.0,1.0,14.0,7.75,3.25,0.5235602094240838,0.29411764705882354,0.23809523809523808,1.0557730945781454,0.4959022086400889,0.2785803583831088,0.22551743297680232,3.4,,,,,0.0,20.0,4.2,-1.0,1.5,0.5,2.0,0.0,1.0,-4.0,7.0,3.0,3.0,4.0,0.25,0.0,5.75,-1.0,1.75,0.75,4.0,0.25,12.5,6.25,2.5,5.75,-1.0,1.75,0.75,4.0,0.25,12.5,6.25,2.5,-8.0
2011/12|2011-09-17|Bolton|Norwich,2011/12,2011-09-17,17/09/11,Bolton,Norwich,A,1.0,2.0,1.8,3.6,4.6,18.0,4.6,-1.0,2.0,1.0,2.0,0.5,2.0,-3.0,6.0,3.0,2.0,4.0,0.5,0.0,3.25,-0.75,1.5,0.75,4.0,0.5,12.0,5.25,1.25,3.25,-0.75,1.5,0.75,4.0,0.5,12.0,5.25,1.25,0.2173913043478261,0.2777777777777778,0.5555555555555556,1.0507246376811594,0.20689655172413796,0.26436781609195403,0.5287356321839081,3.6,,,,,0.0,15.0,1.8,-3.0,4.0,1.0,2.0,0.0,0.0,-4.0,11.0,7.0,3.0,4.0,0.75,1.0,5.0,-1.0,2.75,1.75,4.0,0.75,11.5,7.0,2.0,5.0,-1.0,2.75,1.75,4.0,0.75,11.5,7.0,2.0,3.0
2011/12|2011-09-17|Everton|Wigan,2011/12,2011-09-17,17/09/11,Everton,Wigan,H,3.0,1.0,1.5,4.0,7.0,9.0,7.0,-1.5,1.5,0.0,2.0,0.5,2.0,-1.0,4.0,3.0,1.0,4.0,1.25,1.0,6.25,-0.25,1.0,0.75,4.0,1.25,12.5,7.5,1.75,6.25,-0.25,1.0,0.75,4.0,1.25,12.5,7.5,1.75,0.14285714285714285,0.25,0.6666666666666666,1.0595238095238095,0.1348314606741573,0.23595505617977527,0.6292134831460674,4.0,,,,,0.0,11.0,1.5,-0.5,1.5,1.0,2.0,0.5,1.0,0.0,3.0,3.0,1.0,3.0,1.3333333333333333,1.0,4.666666666666667,0.0,1.0,1.0,3.0,1.3333333333333333,13.333333333333334,7.0,1.3333333333333333,4.666666666666667,0.0,1.0,1.0,3.0,1.3333333333333333,13.333333333333334,7.0,1.3333333333333333,-2.0
2011/12|2011-09-17|Swansea|West Brom,2011/12,2011-09-17,17/09/11,Swansea,West Brom,H,3.0,0.0,2.63,3.2,2.75,15.0,2.75,0.0,1.0,1.0,2.0,1.5,0.0,-2.0,5.0,3.0,3.0,4.0,0.75,1.0,4.5,-0.5,1.25,0.75,4.0,0.75,12.5,7.0,2.25,4.5,-0.5,1.25,0.75,4.0,0.75,12.5,7.0,2.25,0.36363636363636365,0.3125,0.3802281368821293,1.056364500518493,0.3442337975744933,0.2958259197905802,0.3599402826349265,3.2,,,,,0.0,20.0,2.63,0.0,0.0,0.0,2.0,1.0,2.0,-5.0,5.0,0.0,2.0,4.0,0.5,0.0,5.75,-1.25,1.25,0.0,4.0,0.5,11.25,5.5,0.75,5.75,-1.25,1.25,0.0,4.0,0.5,11.25,5.5,0.75,-5.0
2011/12|2011-09-17|Wolves|QPR,2011/12,2011-09-17,17/09/11,Wolves,QPR,A,0.0,3.0,1.91,3.4,4.2,14.0,4.2,-0.5,1.0,0.5,2.0,1.5,1.0,-5.0,6.0,1.0,2.0,4.0,1.0,1.0,4.25,-1.25,1.5,0.25,4.0,1.0,12.5,6.0,0.75,4.25,-1.25,1.5,0.25,4.0,1.0,12.5,6.0,0.75,0.23809523809523808,0.29411764705882354,0.5235602094240838,1.0557730945781454,0.22551743297680232,0.2785803583831088,0.4959022086400889,3.4,,,,,0.0,9.0,1.91,0.0,1.0,1.0,2.0,1.5,1.0,1.0,3.0,4.0,1.0,4.0,1.75,2.0,6.25,0.25,0.75,1.0,4.0,1.75,10.75,4.75,2.5,6.25,0.25,0.75,1.0,4.0,1.75,10.75,4.75,2.5,5.0
2011/12|2011-09-18|Fulham|Man City,2011/12,2011-09-18,18/09/11,Fulham,Man City,D,2.0,2.0,6.5,3.8,1.57,2.0,1.57,2.5,1.5,4.0,2.0,3.0,0.0,12.0,3.0,15.0,0.0,4.0,3.0,4.0,7.0,3.0,0.75,3.75,4.0,3.0,22.0,12.5,1.0,7.0,3.0,0.75,3.75,4.0,3.0,22.0,12.5,1.0,0.6369426751592356,0.2631578947368421,0.15384615384615385,1.0539467237422315,0.6043404859191114,0.24968804286658022,0.14597147121430845,3.8,,,,,0.0,20.0,6.5,0.0,0.5,0.5,2.0,1.0,2.0,-3.0,5.0,2.0,2.0,4.0,0.5,0.0,6.75,-0.75,1.25,0.5,4.0,0.5,12.5,7.5,2.0,6.75,-0.75,1.25,0.5,4.0,0.5,12.5,7.5,2.0,-18.0
2011/12|2011-09-18|Man United|Chelsea,2011/12,2011-09-18,18/09/11,Man United,Chelsea,H,3.0,1.0,1.83,3.5,4.5,3.0,4.5,0.5,0.5,1.0,2.0,2.0,1.0,4.0,3.0,7.0,0.0,4.0,2.5,3.0,7.0,1.0,0.75,1.75,4.0,2.5,18.5,9.75,1.75,7.0,1.0,0.75,1.75,4.0,2.5,18.5,9.75,1.75,0.2222222222222222,0.2857142857142857,0.5464480874316939,1.0543845953682018,0.21076011846001974,0.27097729516288255,0.5182625863770978,3.5,,,,,0.0,2.0,1.83,4.5,1.0,5.5,2.0,3.0,0.0,15.0,3.0,18.0,0.0,4.0,3.0,4.0,6.5,3.75,0.75,4.5,4.0,3.0,19.0,12.5,1.25,6.5,3.75,0.75,4.5,4.0,3.0,19.0,12.5,1.25,1.0
2011/12|2011-09-18|Sunderland|Stoke,2011/12,2011-09-18,18/09/11,Sunderland,Stoke,H,4.0,0.0,2.4,3.2,3.1,5.0,3.1,0.5,0.5,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,4.0,2.0,2.0,3.25,0.5,0.25,0.75,4.0,2.0,7.75,2.5,1.0,3.25,0.5,0.25,0.75,4.0,2.0,7.75,2.5,1.0,0.3225806451612903,0.3125,0.4166666666666667,1.051747311827957,0.30670926517571884,0.2971246006389776,0.39616613418530355,3.2,,,,,0.0,20.0,2.4,-1.0,1.5,0.5,2.0,0.0,2.0,-2.0,4.0,2.0,2.0,4.0,0.5,0.0,4.5,-0.5,1.0,0.5,4.0,0.5,14.0,6.5,2.25,4.5,-0.5,1.0,0.5,4.0,0.5,14.0,6.5,2.25,-15.0
2011/12|2011-09-18|Tottenham|Liverpool,2011/12,2011-09-18,18/09/11,Tottenham,Liverpool,H,4.0,0.0,2.63,3.4,2.63,6.0,2.63,0.5,0.5,1.0,2.0,1.5,1.0,3.0,3.0,6.0,1.0,4.0,1.75,2.0,8.75,0.75,0.75,1.5,4.0,1.75,15.25,8.0,1.75,8.75,0.75,0.75,1.5,4.0,1.75,15.25,8.0,1.75,0.3802281368821293,0.29411764705882354,0.3802281368821293,1.0545739208230822,0.3605514316012725,0.2788971367974549,0.3605514316012725,3.4,,,,,0.0,19.0,2.63,-4.0,5.0,1.0,1.0,0.0,0.0,-5.0,8.0,3.0,2.0,3.0,1.0,1.0,7.666666666666667,-1.6666666666666667,2.6666666666666665,1.0,3.0,1.0,17.333333333333332,11.0,2.0,7.666666666666667,-1.6666666666666667,2.6666666666666665,1.0,3.0,1.0,17.333333333333332,11.0,2.0,-13.0
2011/12|2011-09-24|Arsenal|Bolton,2011/12,2011-09-24,24/09/11,Arsenal,Bolton,H,3.0,0.0,1.44,4.5,7.0,19.0,7.0,1.0,1.5,2.5,2.0,1.5,0.0,-5.0,13.0,8.0,4.0,5.0,0.6,1.0,5.2,-1.0,2.6,1.6,5.0,0.6,10.6,7.0,2.2,5.2,-1.0,2.6,1.6,5.0,0.6,10.6,7.0,2.2,0.14285714285714285,0.2222222222222222,0.6944444444444444,1.0595238095238095,0.1348314606741573,0.2097378277153558,0.6554307116104868,4.5,,,,,0.0,17.0,1.44,-0.5,1.0,0.5,2.0,1.5,1.0,-8.0,14.0,6.0,3.0,5.0,0.8,1.0,7.2,-1.6,2.8,1.2,5.0,0.8,16.0,9.4,2.8,7.2,-1.6,2.8,1.2,5.0,0.8,16.0,9.4,2.8,2.0
2011/12|2011-09-24|Chelsea|Swansea,2011/12,2011-09-24,24/09/11,Chelsea,Swansea,H,4.0,1.0,1.2,6.5,15.0,15.0,15.0,-2.5,2.5,0.0,2.0,0.0,2.0,-2.0,5.0,3.0,2.0,5.0,1.0,1.0,5.0,-0.4,1.0,0.6,5.0,1.0,10.4,5.4,0.8,5.0,-0.4,1.0,0.6,5.0,1.0,10.4,5.4,0.8,0.06666666666666667,0.15384615384615385,0.8333333333333334,1.0538461538461539,0.0632603406326034,0.14598540145985403,0.7907542579075426,6.5,,,,,0.0,3.0,1.2,1.5,1.0,2.5,2.0,3.0,1.0,2.0,6.0,8.0,1.0,5.0,2.0,3.0,7.6,0.4,1.2,1.6,5.0,2.0,18.8,9.6,2.0,7.6,0.4,1.2,1.6,5.0,2.0,18.8,9.6,2.0,12.0
2011/12|2011-09-24|Liverpool|Wolves,2011/12,2011-09-24,24/09/11,Liverpool,Wolves,H,2.0,1.0,1.36,4.5,10.0,10.0,10.0,0.5,0.5,1.0,2.0,2.0,1.0,-2.0,6.0,4.0,2.0,5.0,1.4,2.0,5.8,-0.4,1.2,0.8,5.0,1.4,11.2,5.0,2.4,5.8,-0.4,1.2,0.8,5.0,1.4,11.2,5.0,2.4,0.1,0.2222222222222222,0.7352941176470588,1.057516339869281,0.09456118665018541,0.21013597033374534,0.6953028430160691,4.5,,,,,0.0,8.0,1.36,1.0,1.0,2.0,2.0,2.0,1.0,-1.0,7.0,6.0,2.0,5.0,1.4,2.0,7.2,-0.2,1.4,1.2,5.0,1.4,13.2,6.8,2.2,7.2,-0.2,1.4,1.2,5.0,1.4,13.2,6.8,2.2,2.0
2011/12|2011-09-24|Man City|Everton,2011/12,2011-09-24,24/09/11,Man City,Everton,H,2.0,0.0,1.44,4.33,7.5,8.0,7.5,1.0,0.0,1.0,1.0,3.0,1.0,2.0,4.0,6.0,1.0,4.0,1.75,2.0,4.5,0.5,1.0,1.5,4.0,1.75,14.25,7.75,1.5,4.5,0.5,1.0,1.5,4.0,1.75,14.25,7.75,1.5,0.13333333333333333,0.23094688221709006,0.6944444444444444,1.0587246599948679,0.1259376855678224,0.21813686876643598,0.6559254456657416,4.33,,,,,0.0,2.0,1.44,3.5,0.0,3.5,2.0,3.0,1.0,12.0,5.0,17.0,0.0,5.0,2.6,4.0,7.4,2.4,1.0,3.4,5.0,2.6,21.2,12.2,1.0,7.4,2.4,1.0,3.4,5.0,2.6,21.2,12.2,1.0,6.0
